id,name,area,experience,key_skills,description
128626302,Data analyst,Москва,От 1 года до 3 лет,,"ОДИН ИЗ ЛУЧШИХ РАБОТОДАТЕЛЕЙ РОССИИ Мы – Neoflex. Аккредитованная IT компания. За 20 лет работы мы создали 12+ готовых решений для бизнеса, так же занимаемся заказной разработкой программного обеспечения. Приветствуем на странице нашей компании и благодарим за интерес к вакансии. Будем рады оказаться полезны друг другу. Стек: SQL, python, Greenplum, postgreSQL, S3, Airflow, nifi, kafka Чем предстоит заниматься:   Работа с большими данными, проведения EDA (Разведочный анализ данных (англ. exploratory data analysis)   Анализ информации и формулирование гипотез (включая выявление актуальных проблем)   Изучение внутренних источников данных, извлечение инсайтов, формулирование и проверка гипотез на основе данных, выявление ключевых проблем и точек роста   Поиск и анализ узких мест в бизнес-процессах, предложение возможных решений на основе данных  Участие в формировании и проверке бизнесовых гипотез Сценарное моделирование как по предложенным бизнесом сценариям, так и предложение собственных сценариев по итогам получаемых результатов Разработка алгоритмов и числовых, в т.ч. статистических, моделей Интерпретация и представление результатов бизнес-заказчику Участие в сверке фактических и смоделированных показателей, по принятым к реализации гипотезам, проведение факторного анализа Анализ результатов по выведенным в прод алгоритмам Подготовка структурированных выводов и рекомендаций для команды и заинтересованных сторон Работа с бизнес заказчиком, дата специалистами, разработчиками и менеджерами Документирование своей работы в виде принятом на проекте  Что мы хотели бы видеть:  Опыт работы в качестве дата аналитики или продуктового аналитикаи от 2х лет Представление о мат статистике и теории вероятности Опыт анализа/изменения бизнес процессов Опыт работы с Python в части анализа данных (стандартная библиотека, pandas, numpy и пр.) Опыт работы в качестве аналитика на ретейл проектах Уверенные знания в SQL  Что ты приобретёшь, присоединившись к нам:  достойную оплату труда + компенсационные, стимулирующие и мотивационные выплаты, бонусы за участие в реферальной программе; работа в команде профессионалов готовых делиться экспертизой; официальное трудоустройство по ТК РФ, аккредитация IT, расширенный социальный пакет:  ✔️ страховка ДМС (с 3-го месяца работы, стоматология, возможность подключения родственников, теле медицина, полис ВЗР), ✔️ сотрудникам со стажем в Neoflex более 3 месяцев при предоставлении листка нетрудоспособности устанавливается доплата до полного заработка за период болезни, ✔️ обучение детей сотрудников ИТ специальностям, ✔️ компенсация затрат на фитнес и занятия английским языком;  обеспечиваем техникой для работы (ноутбук, наушники, мышь); профессиональное развитие - в Учебном Центре (курсы по работе с большими данными, видео лекции, тренажеры, карьерный коучинг, лекции, тренинги, конференции, участие в митапах); возможность пройти проф.сертификацию; прозрачную систему карьерного развития Performance Review; персонального куратора с первого дня работы; насыщенную корпоративную жизнь: яркие корпоративы, праздники для детей сотрудников, корпоративные спортивные мероприятия, мотивационные награждения; комфортную атмосферу в филиалах компании в городах: Москва, Санкт-Петербург, Нижний Новгород, Пенза, Воронеж, Саратов, Самара, Краснодар где есть лаунж и фотозоны, вендинги в кухнях, пространство для медитаций и другие секретные места, о которых знают только наши сотрудники. удалённый формат работы."
128639051,Руководитель отдела Data аналитики,Москва,От 3 до 6 лет,"Kubernetes, PostgreSQL, Nginx","Мы усиливаем команду аналитики и ищем руководителя, который поможет нам выстроить системный подход к метрикам и повысить качество продуктовых решений.Чем предстоит заниматься:   Определение ключевых метрик и KPI для продукта — так, чтобы метрики были одновременно чувствительными и соответствовали стратегическим целям компании;   Построение и развитие дерева метрик компании совместно с командой аналитики и другими смежными командами;   Автоматизация процессов отчетности по основным метрикам и организация прогнозирования метрик;   Унификация ключевых метрик между основными вертикалями аналитики внутри компании;   Разработка causal-inference моделей для оценки влияния крупных продуктовых фич на ключевые метрики.   Что мы ожидаем от кандидата:   Уверенные знания математической статистики и опыт расчёта A/B-тестов;   Уверенное владение SQL для анализа и работы с данными;   Умение формулировать бизнес-требования как аналитические задачи и воплощать их на практике;   Опыт управления и координации работы аналитической команды (будет плюсом);   Будет преимуществом: опыт аналитики на Python, использование ML-методов, опыт работы с большими объёмами данных и построения прогнозов.   Условия:  Топовое оборудование и весь необходимый софт; Работа в сильной команде, состоящей из сильных аналитиков, аналитиков-разработчиков и инженеров; Официальное трудоустройство; Гибридный формат работы г. Москва, офис на Трехгорной мануфактуре; ДМС со стоматологией, доплата больничного листа, корпоративные скидки; Льготные условия ипотеки в рамках зарплатного проекта; Бесплатная подписка на сервисы партнеров; Совместные занятия спортом: йога, волейбол; Насыщенная корпоративная жизнь."
128616331,Data Analyst,Москва,От 1 года до 3 лет,"MS SQL, Python, Clickhouse, Анализ финансовых показателей","В направление трансграничных переводов ищем Data analyst Наш стэк: Clickhouse, Greenplum, Superset, Qlik Sense, Openmetadata, Airflow. Задачи:  Трансграничные переводы: сверки между системами, статистика для заказчиков и партнеров, регуляторная отчетность); Создание витрин для формирования отчетности и как единый источник для трансграничных переводов;  Исследование источников данных и процессов, определяющих сбор и хранение данных на источнике;   Проведение исследований для принятия бизнес-решений;Визуализация данных и создание дашбордов;   Участие в выстраивании новых процессов и оптимизации текущих взаимодействий   Что мы от вас ждем:   Опыт работы в аналитической роли от 2-х лет;   Хорошее понимание банковских процессов и метрик;   Опыт работы с данными АБС и процессинговых систем;   Желание работать в условиях высокой неопределенности, умение снижать неопределенность;   Аналитическое мышление и умение принимать обоснованные решения.   Технические навыки:   Уверенное владение SQL: ClickHouse, Oracle (join’ы, CTE, оконные функции).   Базовые знания Excel (составление формул, ВПР);   Опыт работы с инструментами BI (Superset, Qlik Sense);   Знание инструментов для автоматизации сбора, статистической обработки сырых данных (Python/R) - умение загружать, выгружать данные, работать с api.   Будет плюсом:   Опыт работы с трансграничными переводами   Опыт работы с Airflow;   Понимание работы с системой контроля версий Git.   Мы предлагаем:   Амбициозные задачи и возможность влиять на ключевые бизнес-процессы;   Сильная техническая команда, которая всегда готова делиться опытом;   Крутая продуктовая культура. Опираемся на исследования и метрики, фокусируемся на результате;   Свобода действий и возможность напрямую влиять на развитие бизнеса;   Гибкий график. Гибридный или удаленный формат работы на выбор главное — результат;   Официальное оформление по ТК УЗ; Три дополнительных оплачиваемых дня к отпуску;   Мы резидент IT-парка, наши специалисты могут получить IT-визу, которая приравнивается к ВНЖ;   Развитие личного бренда на конференциях, митапах и внутренних событиях."
128635569,Data Scientist//Аналитик,Москва,От 1 года до 3 лет,"Python, SQL, Резервы, МСФО, ML-модели","В «Ренессанс Банке» мы любим, что делаем, и создаем возможности для реализации идей. Нашли новое решение – доработали, заметили проблему клиента – помогли, появилась идея – воплотили. Мы так устроены! Тебе это близко? Становись частью команды тех, кто не стоит на месте. Будем рады пообщаться с кандидатом с опытом расчета и анализа МСФО и/или других резервов Банка. Просьба в сопроводительном письме указать ожидания по з/плате Тебе предстоит:  Расчет МСФО резервов при помощи ML-моделей и численных методов, проверка гипотез, исследование и доработка методик для прогнозирования резервов; Анализ данных, feature engineering, разработка новых и улучшение существующих ML-моделей (behavior, LGD, CCF); Работа с большими массивами данных: отбор и выгрузка из БД (SQL/ SAS), предобработка, выявление ошибок, симуляция расчетов и др.; Калибровка и внедрение ML-моделей в Prod, мониторинг качества их работы.  Для нас важно:  Опыт работы в Data Sciense/Analytics от 2-х лет; Высшее образование в области информационных технологий, математики, статистики, экономики, финансов или смежных дисциплин; Знание математической статистики и основных методов машинного обучения; Продвинутое знание SQL: навыки разработки и оптимизирования SQL запросов, знание оконных функций; Знание основных библиотек Python для анализа/обработки больших массивов данных и разработки/поддержки ML-моделей; Уверенное владение Excel.  Мы предлагаем:  ДМС со стоматологией после испытательного срока и льготное страхование членов твоей семьи; график работы с 9:00 до 18:00; возможно полностью удаленная работа; улучшенные условия на кредиты, кредитные карты, вклады и другие продукты банка; скидки на обучение английскому языку от Skyeng, фитнес, услуги здоровья и красоты; корпоративное обучение: курсы, тренинги, вебинары и базы знаний; бонус за каждого, кто присоединится к нашей команде благодаря тебе; развитую программу заботы о благополучии и ментальном здоровье; насыщенную корпоративную жизнь и новогодние подарки детям."
128642147,Data Scientist NLP,Москва,От 1 года до 3 лет,"Python, NLP, LLM","Domclick.ru - единственный в России продукт, обеспечивающий полный цикл операций с недвижимостью. Доступен на всех популярных платформах (Web, iOS, Android). Решаем любые вопросы с недвижимостью, делая сложное простым, с заботой о каждом клиенте. Мы ищем единомышленников, чтобы вместе помогать людям исполнять мечту о собственном жилье. Команда: Задача Speech&Text команды — развитие диалоговых AI-технологий Домклик и их внедрение в процессы компании. Мы разрабатываем и масштабируем AI-решения: от чат-бота (B2C) до AI-агентов, ориентированных как на пользователей, так и на бизнес-задачи. Агенты помогают клиентам оперативно решить любой вопрос, связанный с недвижимостью без помощи человека, а также улучшают внутренние процессы крупнейшего ипотечного процесса в России. В данный момент клиентская поддержка в чате осуществляется при помощи AI-агента на основе LLM Gigachat/Gemma. Чем предстоит заниматься:  поддержка и развитие чат-бота; внедрение AI-агентов в Домклик, а также их ИТ-валидация в Управлении модельного риска; сбор данных (PostgreSQL, ClickHouse) и их обработка (Pandas/Polars, Numpy); эксперименты с классическим ML/DL (бустинг, регрессия); разработка SOTA NLP решений (продвинутые эмбеддеры E5, GPT-typed модели, GigaChat, LLM); активное участие в проработке архитектур моделей/AI-агентов и ML System Design; промпт-инжиниринг для LLM (в рамках AI-агентов); рзработка и интеграция RAG-систем в бизнес процессы; моделирование и проведение A/B-тестов; совместная работа с продуктовой и dev командами; полный процесс разработки и сопровождение модели в прод (CI/CD).    Мы ожидаем:   практический DS-опыт, с упором в NLP (от 2 лет);  знание NLP стека от tf-idf до LLM/Transformers; понимание основных алгоритмов машинного обучения; уверенное владение Python (ООП, Pandas, NumPy, SciPy, scikit-learn, PyTorch); знание SQL; владение матаппаратом (линейная алгебра, мат. статистика, методы оптимизации).    Работа у нас — это:   полная ответственность за продукт: разработку, инфраструктуру, тестирование и релиз;   мы используем современные технологии; практикуем continuous integration и continuous delivery; код в bitbucket, задачи в jira и т.д.;   взрослый DevOps, highload;   понимающее IT-руководство, например, у нас есть квота 1 день в неделю на борьбу с тех. долгом/саморазвитие/research/решение задач других команд;   бизнес-руководство, нацеленное на результат;   высокие темпы работы, разработанные решения очень быстро попадают в prod.     Мы предлагаем:  конкурентную заработную плату; премию по итогам календарного года; полис ДМС с первого месяца работы; корпоративный университет, онлайн-курсы для повышения квалификации, конференции, митапы; фитнес-зал в здании офиса; льготную программу ипотеки для сотрудников; MacBook (или другой ноутбук на выбор) + дополнительные мониторы и т.д.; комфортный офис класса А в 5 минутах от станции метро и МЦК Кутузовская; гибкое начало рабочего дня и возможность работать в гибридном формате.    #DS #office #hybrid"
128634643,Стажер в команду корпоративных кредитных рисков (Data Analyst),Москва,Нет опыта,,"Мы ищем инициативного специалиста в команду управления корпоративными кредитными рисками. Ваша задача — помогать команде в анализе, обработке данных и создании методологии, позволяющей оптимизировать кредитные процессы банка. Это отличная возможность приобрести опыт в банковской сфере и риск-менеджменте, применяя современные инструменты анализа и автоматизации. Обязанности  участие в разработке и согласовании нормативных документов, регулирующих управление корпоративным кредитным риском подготовка ответов службе внутреннего аудита по результатам проверки кредитных процессов сбор, анализ и визуализация отчетов подразделений, включая подготовку презентаций и отчетов по внутренним контрольным мероприятиям проектирование схем и разработка бизнес-документации процессов в системах типа ARIS работа с нормативными актами и методологическими материалами.  Требования  в том числе студенты старших курсов бакалавриата (3–4 курс) или магистратуры хорошее владение Excel и PowerPoint знание SQL и современных инструментов анализа данных желание изучать и применять технологии искусственного интеллекта (ИИ) и методы автоматизации процессов базовые знания в области оценки кредитного риска и построения кредитного процесса в банках знание законодательства в области оценки кредитного риска и корпоративного кредитования  Будет плюсом:  владение каким-либо языком программирования prompt engineering обучение в области риск-менеджмента  Условия  гибкий график занятости (от 20 до 40 часов в неделю) гибридный формат работы (комбинация офисной и дистанционной занятости) современный офис по адресу: Кутузовский проспект 32 возможности для профессионального роста, потенциальный переход в штат при успешном прохождении стажировки."
128621888,Разработчик Machine Learning (Data Scientist),Москва,От 3 до 6 лет,,"Обязанности: - Разработка и внедрение моделей машинного обучения для оптимизации производственных процессов; - Построение и сопровождение систем предиктивной аналитики; - Прогнозирование спроса и оптимизация производственных планов и продаж под рыночные потребности; - Разработка и поддержка конвейеров обработки данных (ETL/ELT); - Внедрение ML-решений в продакшен с помощью CI/CD, контейнеризации и мониторинга моделей. Требования: - Высшее профильное образование (математика, информатика, прикладная статистика, инженерия данных и т.п.); - опыт: 4+ лет в области Data Science / ML, предпочтительно в агропромышленной отрасли или производственных/ FMCG-компаниях; - конкретные знания, умения, навыки:  Python (pandas, scikit-learn, TensorFlow, Keras), SQL, Tabular ML (XGBoost, LightGBM); ML-ops (MLflow, Airflow, Docker, CI/CD); Работа с временными рядами (Prophet, LSTM), прогнозированием, оптимизацией.  Будет преимуществом:  Computer Vision (OpenCV, PyTorch, YOLO, Detectron2).  Настройка и fine-tuning LLM, опыт работы с RAG-пайплайнами и API крупных моделей. Условия:  - полный рабочий день, с 09ч00 до 18ч00; выходной день: суббота и воскресенье. - офисный или гибридный формат работы (г. Москва, м. Новослободская / м. Менделеевская). - ДМС после испытательного срока."
128636034,Старший аналитик / Senior people data analyst (HR департамент),Москва,От 3 до 6 лет,"SQL, Работа с большим объемом информации, Data Analysis, HR, Автоматизация процессов, Навыки презентации, Power BI, Подготовка презентаций","Департамент по работе с персоналом - это подразделение, которое поддерживает все Бизнесы Нестле в вопросах привлечения и развития талантов, кадрового администрирования, компенсаций и льгот, а также начисления заработной платы. Мы ищем Старшего аналитика, который станет стратегическим партнером для бизнеса, будет проводить анализ данных о персонале для повышения эффективности управления человеческими ресурсами и принятия обоснованных решений. Вы будете:  Проводить анализ данных в области управления персоналом (текучесть кадров, причины увольнений, удовлетворенность сотрудников и др): собирать информацию, описывать стандарты, делать аналитические выводы, сопоставлять результаты с бизнес-процессами и строить гипотезы развития. Обрабатывать и визуализировать системные данные по персоналу с использованием различных технологий и программ (в том числе Excel, Power BI), готовить презентации для стейкхолдеров. Готовить аналитические и стратегические отчеты (регулярные и по запросу). Консультировать коллег, давать рекомендации по стратегии работы с персоналом на базе имеющихся данных. Консультировать линейных менеджеров и других работников части выгрузки данных из системы (SAP HR, 1С) и формирования отчетности. Отвечать за формирование бюджета расходов по персоналу и прогноз на будущий период. Проводить регулярную проверку данных в системах кадрового учета (SAP HR, 1С) на предмет их полноты, точности и качества. Идентифицировать ошибки или несоответствия в данных, информировать коллег о необходимости их устранения. Обеспечивать соответствие данных установленным стандартам. Разрабатывать и внедрять процедуры по контролю качества данных. Участвовать в проектах по внедрению новых HR-технологий, систем автоматизации и др. Cотрудничать с ИТ-департаментом как в рамках проектов, так и для оптимизации процессов сбора, выгрузки и анализа данных.  Мы ожидаем:  Высшее образование (в области экономики, математики, информатики, статистики, социологии, управления персоналом); Опыт работы в HR-аналитике от 3-х лет; Отличные аналитические навыки и внимание к деталям; Способность работать с большими объемами данных и делать выводы на их основе; Метрики HR: знание ключевых показателей эффективности (KPI) в области управления персоналом; Уверенное владение инструментами аналитики (Excel, SQL, BI-системы), опыт работы с ключевыми HR-системами (1С, SAP); Знание английского языка не ниже среднего уровня (Upper Intermediate и выше).  Мы ждем вас, если вы готовы:  Ставить перед собой высокие цели; Работать с самоотдачей, нести ответственность за результат; Выстраивает партнёрские отношения со всеми внутренними заказчиками и проявлять гибкость при работе c провайдерами/поставщиками услуг.  Мы предлагаем:  Оформление в штат компании на условиях срочного трудового договора; Гибридный формат работы (до 30% удаленной работы (т. е 6 дней в месяц), остальное время - в удобном современном офисе в двух шагах от м. Павелецкая); Компенсация питания и услуг мобильной связи; Забота о здоровье: расширенная программа ДМС с первого дня работы (включая полис для поездок за границу); страхование жизни; программа психологической поддержки; корпоративные спортивные команды и спортивные мероприятия; скидки на абонементы в фитнес-клубы; Поддержка профессионального и карьерного роста: у всех наших сотрудников есть индивидуальные планы развития и возможность проходить тренинги и программы, направленные на развитие функциональных и лидерских компетенций; Программа детского питания для детей сотрудников и другие льготы для поддержки семейных ценностей; Корпоративный магазин на территории офиса.  Меняйте мир к лучшему каждый день вместе с нами! Присоединяйтесь к Нестле!"
128621288,Data аналитик,Москва,Более 6 лет,"Python, Анализ данных, Numpy, SQL, EDA, Power BI","Мы в поиске Data аналитика уровня EXPERT на проект в сфере ритейла. ⠀ Вам предстоит:  Анализ и обработка больших объемов данных для выявления ключевых инсайтов и проблемных областей в бизнес-процессах. Проведение предварительного анализа данных (EDA), формулирование гипотез и их проверка на основе полученных данных. Выявление узких мест, разработка предложений по их устранению и улучшению показателей. Оценка результатов ценовых экспериментов и их влияние на бизнес. Самостоятельный поиск проблемных точек и определение приоритетных направлений для дальнейшего анализа. Подготовка отчетов с рекомендациями для команды и руководства, а также продуктивное взаимодействие с заказчиками и командой специалистов. Ведение документации своих проектов и результатов в системах GitHub, Яндекс Вики и Трекер.  ⠀ Требования к опыту:  Владение Python для анализа данных, особенно библиотеки pandas, NumPy и инструменты визуализации; также уверенные знания SQL — написание сложных запросов и оптимизация. Опыт проведения разведочного анализа данных (EDA): очистка и подготовка данных, создание визуальных отчетов, проверка гипотез, выявление инсайтов и проблемных областей. Навыки оценки воздействия ценовых, маркетинговых инициатив: анализ их влияния на выручку, маржу и конверсии с применением статистических методов и A/B-тестирования. Умение анализировать бизнес-процессы через данные — сбор информации о воронках продаж, выявление узких мест и сфер для роста. Опыт работы с крупными объемами данных и системами BI, такими как Tableau, Power BI или DataLens. Навыки работы с системами контроля версий и ведения документации, например Git, Яндекс Вики или Трекер.  ⠀ ⠀Будет Вашим преимуществом:  Опыт в сферах ценообразования, электронной коммерции, телекоммуникациях или финансах. Продвинутые навыки моделирования: прогноз спроса, расчет ценовой эластичности, кластеризация и другие методы аналитики."
128624527,Data аналитик,Москва,От 1 года до 3 лет,,"Мы – команда Дирекции инжиниринговых услуг. Наша команда занимается банковским сопровождением инвестиционных проектов и контролем целевого расходования средств. У нас есть несколько автоматизированных систем, направленных на автоматизацию процессов сотрудника и клиента. Мы ищем опытного и въедливого аналитика данных с желанием развиваться в DS. Обязанности  выполнение ad-hoc аналитики, подготовка презентационных материалов и управленческих дэшбордов участие в процессе целеполагания и формирование продуктовых метрик, прогноз выполнения КПЭ, предложения по изменению метрик формирование витрин данных при помощи SQL запросов, поиск данных в разрозненных источниках работа с большим объемом данных участие в мониторинге ML моделей проверка гипотез и предложения по улучшению бизнес-процессов  В перспективе, при желании развиваться в направление DS, разработка ML моделей и AI агентов Требования  опыт в сфере аналитики данных или смежных областях от 1 года высшее образование в области экономики/математики/компьютерных наук уверенная подготовка в области математической статистики и теории вероятностей, навыки проверки гипотез свободное владение Python (библиотеки для анализа данных) и SQL (оконные функции, хэш-функции, индексы), pyspark умение презентовать результаты в наглядной и практико-ориентированной форме  Условия  Полное соблюдение ТК РФ, льготные условия по программам страхования, кредитования для сотрудников Банка;) График 5/2, офис на м. Кутузовская; Режим работы офис Достойный уровень вознаграждения (оклад + внушительная годовая премия); ДМС с первого дня работы и льготная мед. страховка для близких родственников; Социальная поддержка сотрудников; Возможность стать частью команды, реализующей программы цифровой трансформации банка - на основе передового опыта и инновационных идей; Широкие возможности для профессионального развития: корпоративный университет и множество онлайн-программ обучения. Корпоративное обучение за счет компании; Бесплатная подписка СберПрайм+, многочисленные скидки и бонусы от партнеров: СберМаркет, МегаМаркет, Самокат, Еаптека и др.; Корпоративная пенсионная программа"
