id,name,area,experience,key_skills,description
128479348,Аналитик данных/Data Analyst,Москва,От 1 года до 3 лет,"Python, SQL, Анализ данных, Визуализация данных, Исследовательский анализ данных, Математическая статистика, Интерпретация данных","Mediascope – исследовательская компания, которая работает на стыке медиа и IТ. Мы анализируем аудиторию телевидения, интернета, радио и прессы, поставляем данные и создаем уникальные аналитические продукты, которыми пользуются российские медиа, рекламные агентства и компании-рекламодатели. Наша задача – создавать и поддерживать индустриальные стандарты работы с данными на рынке медиа и рекламы, а также развивать медиаисследования в России. Команда, в которой предстоит работать: Мы – команда аналитики участников mobile исследований. Следим за качеством и количеством наших пользователей. Работаем с актуальным стеком и разнообразными источниками данных, занимается гео- и поведенческой аналитикой. Сейчас в поисках аналитика, который будет создавать метрики оценки поведения пользователей и автоматизировать их расчёты. Стек технологий, с которым работаем: Python, Hadoop, S3, PySpark, ClickHouse, PostgreSQL, DataLens, Superset, Airflow Чем предстоит заниматься:  Работать с базой пользователей и их медиаповедением с использованием инструментов Big Data Исследовать активность пользователей в приложении и разрабатывать антифрод-сервисы Визуализировать данные, автоматизировать расчеты и подготовку регулярных отчетов Документировать разработанные процессы в Confluence  Что мы ожидаем от кандидата:  Высшее профильное образование Владение SQL, Python, BI — стандартными инструментами для работы с данными Умение визуализировать данные и создавать информативные дашборды Навыки анализа данных, выбора метрик и настройки ETL-процессов для их автоматического расчета Базовые знания статистического анализа Способность структурировать информацию, формулировать и проверять гипотезы Опыт работы в области аналитики данных от 1 года  Будет плюсом:   Имеете опыт работы с Airflow, ClickHouse, PySpark и DataLens Понимаете классический ML Обладаете коммерческим опытом разработки и поддержки дашбордов Знаете английский язык и свободно читаете техническую документацию  Мы предоставим комфортные условия для работы:  Формат работы – офис или гибрид Официальное оформление, гарантируем соблюдения трудового кодекса РФ Расширенную медицинскую страховку (включая стоматологию) Используем современный стек технологий и открыты к внедрению новых инструментов Мы умеем быстро подстраиваться под изменения, и у нас внутри гибкие процессы Наши заказчики – крупные компании на российском медиарынке, у нас разные проекты от значимых до очень значимых Работа в аккредитованной IТ-компании  Наши преимущества:  Выделенный наставник с первых дней работы: мы понимаем, что новая компания – всегда стресс, поэтому у нас новичкам помогают старшие коллеги Внутренние коммьюнити: 2 трека внутренних митапов для аналитиков и инженеров; возможность выступать как спикер или приходить на выступления других коллег в качестве слушателя Карьерный рост: при хороших результатах работы вы быстро двигаетесь по карьерному треку Уникальная корпоративная культура, ориентированная на людей. Для нас важен каждый коллега, мы всегда открыты к диалогу и любым вопросам сотрудников"
128483248,Стажер Data Scientist (CV),Москва,Нет опыта,"Python, SQL","Мы ищем стажера, которому было бы интересно обучать модели машинного обучения на стыке Computer Vision и Natural Language Processing. Наш основной проект – IDP (Intelligent Document Processing). Тебя ждёт работа над реальными проектами под руководством опытного наставника в молодом коллективе, участие в выводе в промышленную эксплуатацию моделей, которые позволят улучшить опыт взаимодействия пользователей с продуктом.           Стажировка длиться 6 месяцев с трудоустройством успешного кандидата. Что предстоит делать:   Помощь в разработке и тестировании моделей NLP и CV    Участие в сборе, очистке и анализе данных (работа с текстами и изображениями)   Поддержка backend-разработки на Python   Помощь в интеграции моделей в продакшн   Участие в создании ML-пайплайнов (автоматизация этапов обработки и обучения)   Проведение небольших исследований (R&D) под руководством ментора (например, сравнение моделей)   Ведение документации и бэклога по задачам   Что мы ожидаем:   Базовые знания Python   Понимание основ машинного обучения (обучение/валидация, переобучение, метрики)   Ознакомление с NLP (токенизация, эмбеддинги, Transformers) или CV (классификация, детекция)   Умение писать простые SQL-запросы   Базовое понимание Docker   Желание учиться, задавать вопросы и расти в Data Science   Мы предлагаем:  Официальное трудоустройство Комфортный график работы - от 20 до 40 часов в неделю Формат стажировки - офис (г. Москва, улица Рочдельская, 15 ст35) ДМС с первого дня стажировки Обучение в одном из лучших корпоративных университетов и бесплатный корпоративный доступ к электронной библиотеке Альпина Активная спортивная жизнь внутри компании: плавание, баскетбол, волейбол, йога, теннис, танцы и многое другое Льготные условия на наши страховые продукты, бонусы и скидки от партнеров Зарплатный проект от АО Инго Банка: повышенный кешбэк бонусами, льготы по кредитам, ипотеке, рефинансированию, выгодные ставки по вкладам, накопительным счетам"
128481045,Бизнес-аналитик (AI & Data Science Projects),Москва,От 1 года до 3 лет,,"О компании Мы — DCS, IT-компания, специализирующаяся на AI-консалтинге.Обладаем сильной экспертизой в области машинного обучения, NLP и LLM-проектов. Работаем с крупными российскими и международными заказчиками, создавая решения федерального уровня. Обязанности:       Анализ запросов и общение с заказчиком:   Проводить первичные и углублённые встречи с клиентами.   Работать в условиях отсутствия формального ТЗ, когда процессы не описаны или запросы противоречивы.   Переводить verbal-запросы клиентов в структурированное понимание задачи.   Помогать клиенту сформулировать истинные цели, даже если он сам до конца не понимает потребностей.   Сбор и формализация требований:   Структурировать цели, ограничения, сценарии, бизнес-правила, входы/выходы, KPI и метрики успеха.   Создавать BRD, FRD, user stories, acceptance criteria.   Выделять настоящие бизнес-требования за «информационным шумом».   Вести бэклог, формировать backlog items и decomposition фич.   Бизнес-процессы и моделирование:   Отрисовывать бизнес-процессы с нуля (AS-IS, TO-BE).   Выявлять узкие места, зоны автоматизации, точки интеграции.   Использовать BPMN, UML, Data Flow, CJM, Event Storming.   Архитектурная проработка решений:   Совместно с командой формировать первичный контур архитектуры:   LLM/ML пайплайны,   источники данных,   ограничения моделей,   интеграции, API, слои логики.     Прорабатывать все уровни логики клиента: правила, исключения, зависимости, контекстные сценарии.   Управление проектной логикой:   Формировать дорожные карты: MVP, quick wins, этапы внедрения, риски.   Служить связующим звеном между клиентом и командой разработки.   Снижать количество уточняющих встреч за счёт грамотной фиксации требований.   Передавать разработчикам полный, валидированный пакет документов, готовый к реализации.   Требования:       Обязательные навыки:   Опыт бизнес-анализа в ML/DS/LLM или смежных технологичных проектах.   Умение работать с неоднозначными, неполными и несформулированными требованиями.   Навыки проведения интервью, воркшопов, фасилитации и прояснения запросов клиента.   Умение «докапываться» до настоящей потребности бизнеса.   Навыки моделирования: BPMN, UML, Data Flow диаграммы, CJM, Event Storming.   Опыт работы с ML/LLM-проектами, аналитическими системами, API, интеграциями, данными.   Понимание архитектурных концепций без необходимости глубокой инженерии.   Зрелое системное и критическое мышление.   Умение управлять ожиданиями заказчика и формировать единое понимание задачи.   Будет плюсом:   Опыт в проектах:   LLM-агенты, генеративный AI,   ML-модели,   Data Platforms, DWH, BI, ETL.     Опыт написания документации уровня enterprise.   Навыки работы совместно с ML/DS и разработчиками.   Мы предлагаем:       Полностью удалённый формат работы.   Участие в ML- проектах федерального уровня.   Работа в сильной команде экспертов, где ценится открытость, качество и развитие."
128458469,Data Analyst / Финансовый Аналитик (FinTech / PSP),Москва,От 3 до 6 лет,,"Inwizo — это международная платежная компания, которая меняет представление о глобальных транзакциях, превращая взаимодействие с бизнесом по всему миру в динамичный, удобный и безопасный опыт. Наша миссия: Помочь бизнесу раскрыть максимальный потенциал, обеспечивая бесшовные финансовые операции и способствуя глобальному росту наших партнеров через принятие решений, основанных на глубоком анализе транзакционных данных. О позиции: Мы ищем высококвалифицированного Data Analyst / Финансового Аналитика, который будет отвечать за построение и анализ ключевой финансовой и продуктовой отчетности в сфере платежных услуг (PSP). Ключевые обязанности:  Построение и автоматизация регулярных финансовых отчётов (P&L, отчеты по комиссиям, возвратам, chargeback, платежам). Детальный анализ конверсии платежей, причин отказов, построение воронки успешных транзакций, анализ финансовых потоков, маржинальности, удержания пользователей и LTV. Формулирование, согласование и документирование задач и требований к данным и отчетам, в том числе по финансовым показателям и бизнес-метрикам. Сотрудничество с разработчиками данных (Data Engineers) и BI-командой для постановки задач по архитектуре данных, ETL-процессам и агрегации. Проверка полноты, достоверности и согласованности данных; выявление и документирование проблем источников. Подготовка аналитических выводов и рекомендаций для оптимизации платёжных процессов и повышения эффективности бизнеса.  Обязательные требования:  Успешный опыт работы в роли аналитика данных или финансового аналитика от 3 лет, желательно в сфере FinTech, PSP или e-commerce. Глубокие знания SQL, умение работать с большими объёмами транзакционных данных. Практический опыт работы с BI-системами (Qlik, Tableau, Power BI, Metabase и др.). Понимание принципов работы платёжных систем (эквайринг, PSP, электронные кошельки) и опыт построения финансовой отчетности (P&L). Владение статистикой и математикой на уровне, достаточном для проверки гипотез, моделирования и регрессионного анализа. Высшее образование в области математики, статистики, прикладной математики, экономики, финансов или компьютерных наук. Отличные коммуникативные навыки: умение слушать запросы бизнеса, переводить их в технические задачи и объяснять сложные данные для нетехнических коллег.  Наши преимущества: Мы ценим вклад каждого сотрудника и создаем условия для профессионального и личного роста:  Работа в крупной международной компании, создающей глобальные продукты, с возможностью напрямую влиять на стратегические решения, основанные на ваших данных. Вдохновляйтесь и развивайтесь вместе с командой высококлассных профессионалов. Конкурентная оплата, соответствующая вашему опыту и вкладу в развитие компании. Постоянное развитие профессиональных навыков. Шанс выучить английский язык и посещать международные конференции. Полностью удаленный формат работы.  Если вы готовы превращать транзакционные данные в стратегические инсайты и оптимизировать финансовые потоки в динамичной FinTech-среде, отправляйте резюме — будем рады познакомиться!"
128472789,"Data Scientist (скоринг, CRM)",Москва,От 3 до 6 лет,"Python, SQL, pandas, Numpy, XGBoost, CatBoost, Scikit-learn, ООП, Hadoop, Greenplum","Ищем Data Scientist, который будет участвовать в разработке и развитии рисковых (PD, LGD) и бизнес-ориентированных (CRM) моделей для продуктов компании в сфере финтех. Проект Мы развиваем линейку продуктов для малого и среднего бизнеса (МСБ), включая:  Скоринговые платформы для оценки кредитных рисков бизнеса. Аналитическую песочницу – уникальный на рынке инструмент для работы с данными. Сервис «Кредитная история для предпринимателей» – новый флагманский продукт с персонализированными предложениями от банков.  Команда В направлении МСБ задействованы Data Scientists, Data Analysts, бэкенд-разработчик и администратор инфраструктуры. Стэк Python, pandas, numpy, sklearn, XGBoost/LightGBM/CatBoost, matplotlib, Hadoop, Greenplum. Спектр задач  Полный цикл разработки и внедрения ML-моделей: от сбора требований и исследования данных до вывода в продакшен и мониторинга. Разработка и обновление скоринговых моделей для МСБ (оценка кредитного риска, вероятности дефолта, лимитов выдачи). Создание и исследование новых бизнес-моделей (CRM):- Модели склонности к кредитованию и отклика на предложения.- Модели для рекомендаций финансовых продуктов и расчета LTV (пожизненной ценности клиента).- Модели эластичности спроса по условиям кредитования. Проведение research по новым источникам данных: извлечение, анализ и генерация новых фичей для улучшения качества моделей. Взаимодействие с командой продукта для формализации бизнес-задач, оценки их потенциала и представления результатов. Кросс-функциональная работа с аналитиками, бэкенд-разработчиками и инженерами инфраструктуры для интеграции моделей в продукты.  Что ожидаем от тебя  Опыт работы от 3-х лет в роли Data Scientist, с упором на классический Machine Learning. Опыт в финтехе, ритейле или смежных областях, где есть задачи прогнозирования, оценки рисков или клиентского поведения (скоринг, CRM, LTV, рекомендации). Опыт именно с CRM-моделями будет ключевым преимуществом. Отличные знания классического ML (градиентный бустинг, линейные модели, валидация, feature engineering). Уверенное владение Python и стандартным стеком библиотек (pandas, numpy, scikit-learn). Важно: умение писать чистый, поддерживаемый код среднего уровня, понимание основ ООП для задач обработки и описания структур данных. Опыт работы с большими табличными данными (миллионы наблюдений, сотни фичей). Знание SQL для работы с корпоративными хранилищами данных. Будет плюсом: опыт research'а новых данных, A/B-тестирования, работы с API для получения данных.  Что готовы предложить  Система мотивации: фиксированный ежемесячный оклад + годовой бонус (10% от годового дохода). Оформление по ТК РФ. Компания входит в реестр аккредитованных ИТ компаний. Удаленный формат работы (в пределах РФ). При желании можно работать в офисе класса А (г. Москва). ДМС со стоматологией (с 1 рабочего дня + полис путешественника). Частичная компенсация фитнеса / обучения / доп. мед. услуг (лимит – 25 тыс. рублей в год). Дополнительные дни к ежегодному отпуску (всего 31 день в году). Современное оборудование (техника Windows, Lenovo ThinkPad). Уникальный опыт: участие в создании нового, перспективного продукта с высокой степенью влияния на результат и возможности для творческого подхода (research). Возможности для роста внутри компании.  Как мы проводим собеседования 20-25 минут – общение с рекрутером (Zoom, видео встреча). 60 минут – техническое интервью (Я.Телемост, видео встреча) – разговор про опыт, 2-3 задачи (SQL, Python) и вопросы по классическому ML. 60 минут – встреча с продуктовой командой МСБ (Я.Телемост, видео встреча) – обсуждение soft skills, фита с командой и бизнес-задач. Проверка документов 1-2 дня (анкета в электронном виде). Оффер, обсуждение даты выхода на работу. Мы стараемся как можно быстрее принимать решения!"
128473264,Эксперт в Продвинутую аналитику и моделирование (Data Engineer),Москва,От 1 года до 3 лет,"SQL, Проектирование витрин данных, Oracle Pl/SQL, Data Engineer","ЧЕМ ПРЕДСТОИТ ЗАНИМАТЬСЯ:  Формирование витрин данных для обучения моделей, расчет признаков (фичей) для моделей Разработка процедур (PL/SQL) для формирования и обновления аналитических витрин Работа с внешними источниками данных (БКИ, цифровой профиль, телекомы и пр.), проведение ретро-тестов (в части подготовки и обработки данных) Постановка задач на изменения в кредитном конвейере (внедрение правил/моделей), тестирование изменений  НАШИ ПОЖЕЛАНИЯ К СОИСКАТЕЛЮ:  Отличное знание SQL и PL/SQL (Oracle) Знание Python на уровне, достаточном для автоматизации процессов обработки данных Опыт работы на аналогичных позициях в банках/телекоме/ритейле Плюсом будет опыт работы с БД бэк-офисных банковских систем (Credit Registry, Новая Афина и т.п.) Плюсом будет опыт работы в системах контроля версий кода (Git/GitLab)"
128468080,Data Scientist,Москва,От 1 года до 3 лет,,"Ищем Data Scientist, способного вести самостоятельную разработку моделей классического ML, общаться с заказчиком и продумывать и реализовывать решения для задач бизнеса. Обязанности  Взаимодействие с внутренними заказчиками: уточнение требований, формирование видения целевого результата и метрик. Построение и проверка аналитических гипотез. Сбор, очистка и подготовка данных. Проектирование и реализация ML-пайплайнов. Обучение и валидация моделей. Поддержка, мониторинг и улучшение моделей в продакшене.  Стэк: Python, Sklearn, Scipy, Catboost/XGBoost/LightGBM, Pandas, Numpy, PySpark, Plotly. (Иногда нужно - transformers, Gensim) Требования  Опыт работы в Data Science от 2 лет. Хорошее понимание принципов работы моделей классического ML, и умение объяснить технические вещи простым языком. Уверенное владение SQL и PySpark Навыки написания чистого и поддерживаемого кода на Python. Опыт анализа и визуализации данных: построение графиков, интерпретация результатов.  Условия  Формат работы: офис, возможен гибрид. Уникальные масштабные проекты, работа в приоритетном направлении. Очень сильная и молодая команда, с которой ты точно сможешь вырасти. Достойная заработная плата (оклад + годовая премии). Ипотека выгоднее для каждого сотрудника и льготные условия кредитования. Бесплатная подписка СберПрайм+. Скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и другие. ДМС с первого дня и льготное страхование для близких. Корпоративная пенсионная программа. Обучение за счет Компании: онлайн курсы в Виртуальной школе Сбера и неограниченный доступ к библиотеке, обучение в Корпоративном университете, тренинги, митапы и возможность получить новую квалификацию. Реферальная программа для сотрудников: можно пригласить в команду знакомых профессионалов и получить вознаграждение до 100 тыс. рублей. Скидки на отдых в «Mriya Resort & SPA»."
128462541,"Data Analyst/Аналитик данных (postgresql, Python)",Омск,От 1 года до 3 лет,,"Разработчики анализируют данные, выявляют отклонения в работе специалистов контактного центра с целью дальнейшей оптимизации процессов, а также моделируют зависимости между данными, предлагают новые методы оценки и контроля показателей. Мы работаем на базе GreenPlum(PostgreSQL) и Python, с библиотеками анализа Big data numpy, pandas и др.Обязанности  анализ данных (выявление ошибок в работе специалистов контактных центров Сбербанка); ad hoc аналитика по запросам; разработка алгоритмов автоматизированного поиска ошибок. Требования  хорошее знание возможностей GreenPlum(PostgreSQL): оконные функции, вложенные запросы, оптимизация запросов, временные таблицы; знание Python и основных библиотек для анализа данных (numpy, pandas). Перед собеседованием повтори функции: megre, cumsum, transform, unstack, groupby, np.where, str.join, str.split, срезы; опыт работы с Git и Github, Bitbucket, Confluence, Jira; опыт разработки, либо пул собственных проектов (присылай ссылки). Условия  трудоустройство согласно ТК РФ; годовой бонус; доступ к корпоративному порталу обучения; работа с огромной базой данных; ДМС, страхование от несчастных случаев и тяжелых заболеваний; плюшки от Сбера, партнеров и компаний экосистемы (льготное кредитование, в том числе ипотечное; повышенные ставки по вкладам)."
128473664,Data scientist (AI-агенты),Москва,От 3 до 6 лет,"Data scientist, AI-агенты, RAG, LangChain, GigaChain","Мы ищем Data scientist (AI-агенты) для автоматизации рутинных задач, сокращения трудозатрат различных подразделений и повышение качества данных. Чем предстоит заниматься:  Разработкой PoC и MVP AI-агентов на основе LLM с использованием фреймворков для работы с LLM Совместной с заказчиками проработкой вариантов реализации AI-решений Участием на стадии внедрения AI-агентов (вывод в промышленную эксплуатацию) Адаптацией и обучением внутренних LLM с использованием внутренних и внешних данных (Prompt Tuning, LoRA) Решением задач NLP (Classification, Summarization, Sentence Compression, Simplification, NER, Semantic Search, Clustering) Написанием поддерживаемого, читаемого кода; участием в ревью, обсуждениях и формировании технических подходов.  Ты идеальный кандидат, если у тебя есть:   Коммерческий опыт от 2 лет разработки и интеграции AI-агентов на основе LLM и multi-agent систем Практический опыт работы с инструментами построения автономных агентов и цепочек задач (например, LangChain или GigaChain)/LangGraph, LangFlow/n8n, OpenRouter, GigaChat/ChatGPT/DeepSeek) Опыт дообучения нейросетевых моделей, опыт построения RAG (классический RAG, GraphRAG, Agentic RAG) Навыки prompt engineering для повышения качества взаимодействия моделей с пользователями.  Мы предлагаем:  Работу в аккредитованной ИТ компании (актуально для всех действующих владельцев IT-ипотеки) Гибридный формат работы (ст. м Шаболовская) Корпоративная техника Заботу о здоровье: у нас есть ДМС и специальные условия для страхования семьи, стоматологии и ведения беременности Программу адаптации: с первого дня работы простыми словами узнаешь о компании, коллегах, и что от тебя ждут в ближайшие три месяца IT отсрочку от срочной службы Скидки на продукты и услуги системы СБЕР.  Почему у нас классно работать:  Большие планы: мы растем и развиваем все наши продукты в вертикали Группы Сбера, чтобы стать лидерами российского электронного документооборота Большинство HR-процессов автоматизировано через КЭДО - все оперативно и просто Непрерывные улучшения: используем новые идеи, методы и технологии. Адаптируем их под наши процессы Развитие: у нас есть корпоративный портал для обучения – изучай онлайн то, что тебе нравится Есть возможность расти внутри структуры текущей команды, или в других подразделениях."
128384905,Data Analyst,Санкт-Петербург,От 1 года до 3 лет,"Английский язык, Работа с большим объемом информации, Анализ данных, Аналитическое мышление, SQL","Required Skills and Experience:   Excellent verbal and written English — ability to communicate findings, requirements, and recommendations clearly and professionally.     Hands-on experience with SQL, including writing basic queries for data extraction, transformation, and validation.     Strong analytical mindset — ability to compare expected vs. actual data structures, identify inconsistencies, and propose corrective actions to cross-functional teams.     Confidence in working with international stakeholders — comfortable collaborating across time zones and engaging with colleagues and clients with diverse accents.     Understanding software engineering best practices (version control, debugging, refactoring, code quality standards) — would be an advantage.     Key Responsibilities:   Data Operations: Acquire, clean, structure, and validate data from multiple heterogeneous sources.     Analytics & Insights: Investigate data patterns, identify trends, and provide actionable insights.     Data Certification for New clients:   Verify data accuracy and completeness. Identify inconsistencies and coordinate with responsible teams until all issues are resolved.   Process Management: Manage multiple certification workflows simultaneously, ensuring timely progress and maintaining clear, effective communication with involved teams.     What We Offer:   Participation in complex, high-impact projects for international clients, working with a modern and evolving technology stack.     A supportive, highly skilled team and a professional, collaborative work environment.     Transparent performance review processes and regular salary evaluations.     Opportunities for continuous growth, including exposure to new technologies and industry best practices.   ​​​​ Требования:   Отличный устный и письменный английский — умение ясно и профессионально доносить выводы, требования и рекомендации.   Практический опыт работы с SQL, включая написание базовых запросов для извлечения, трансформации и валидации данных.   Сильное аналитическое мышление — способность сравнивать ожидаемые и фактические структуры данных, выявлять несоответствия и предлагать корректирующие действия кросс-функциональным командам.   Уверенное взаимодействие с международными стейкхолдерами — комфортная работа через разные часовые пояса и общение с коллегами и клиентами с разными акцентами.   Понимание лучших практик разработки ПО (системы контроля версий, отладка, рефакторинг, стандарты качества кода) — будет преимуществом.     Обязанности:    Работа с данными: получение, очистка, структурирование и валидация данных из разных и неоднородных источников. Аналитика и инсайты: исследование паттернов данных, выявление трендов и предоставление практических рекомендаций. Сертификация данных для новых клиентов:  Проверка точности и полноты данных. Выявление несоответствий и координация с ответственными командами до полного устранения проблем.  Управление процессами: ведение нескольких процессов сертификации одновременно, контроль своевременного выполнения задач и поддержание четкой и эффективной коммуникации между всеми вовлеченными командами.  Условия:   Участие в сложных и значимых проектах для международных клиентов, работа с современной и постоянно развивающейся технологической платформой.   Поддерживающая команда высококвалифицированных специалистов и профессиональная, коллаборативная рабочая среда.   Прозрачные процессы оценки эффективности и регулярный пересмотр заработной платы.   Возможности постоянного роста, включая знакомство с новыми технологиями и отраслевыми передовыми практиками."
